"Release_poly","Settlement_poly","Distance","Count"
934,936,137.807638773617,177414
934,937,203.367638773617,702
934,982,153.463871180317,11811
934,983,146.916600270894,72178
934,984,181.277228272714,1396
935,842,299.110073525184,97
935,843,349.682013254893,2
935,886,132.646333589498,57
935,887,112.754623726772,66284
935,888,129.122574431524,389243
935,889,177.821006627446,196277
935,890,240.219096934042,16472
935,891,308.941006627446,87
935,934,69.0857290802126,396
935,936,68.7219096934042,336803
935,937,134.281909693404,52124
935,938,200.205729080213,1
935,982,140.366901362483,13
935,983,112.754623726772,2057
935,984,124.224438953302,802
936,842,261.067581157811,8532
936,843,306.018998286161,8852
936,844,346.883922948297,69
936,887,132.646333589498,69
936,888,112.754623726772,32713
936,889,136.031499192501,478014
936,890,177.821006627446,234533
936,891,246.542916320851,17735
936,892,312.102916320851,9
936,935,68.7219096934042,190
936,937,65.56,253080
936,938,137.807638773617,346
936,983,129.122574431524,3
936,984,103.514623726772,370
937,796,388.926095417885,27
937,842,229.732892906429,71205
937,843,261.067581157811,163935
937,844,301.932505819947,13453
937,887,171.545871216973,1
937,888,124.224438953302,1903
937,889,112.754623726772,147422
937,890,129.122574431524,546447
937,891,180.982916320851,183673
937,892,246.542916320851,1647
937,936,65.56,2685
937,938,72.2476387736169,4360
937,985,76.7319355901587,21
938,796,327.990321087934,77
938,842,179.309247453545,43091
938,843,198.618836952642,121404
938,844,233.431882113903,13736
938,888,138.535277547234,21
938,889,87.9633378175249,16002
938,890,67.4919355901587,445878
938,891,112.482292614806,409518
938,892,174.295277547234,8932
938,936,137.807638773617,3
938,937,72.2476387736169,8588
970,874,221.893118633862,12626
970,875,231.605088634213,701
970,923,137.295559363951,262598
970,971,78.2319807617845,44532
970,972,156.415277547234,367
972,1023,225.864826014255,255
972,1070,243.301832724615,6
972,923,217.645002430512,32
972,970,156.415277547234,67568
972,971,83.8038193868084,136508
972,973,71.52,17107
972,974,143.04,1426
972,975,211.761909693404,38
973,1023,167.45937875076,13451
973,1024,216.742916320851,1
973,1070,225.509247453545,70
973,1071,249.150204769815,2
973,927,195.701006627446,9
973,928,254.937187240638,6
973,970,227.935277547234,4244
973,971,155.323819386808,24336
973,972,71.52,66076
973,974,71.52,106754
973,975,140.241909693404,16710
973,976,221.611458160425,19
974,1023,127.499288407508,6860
974,1024,156.463961523569,1
974,879,234.178611225208,10
974,880,267.682193966925,8
974,926,76.9679205903342,69
974,927,137.295559363951,13728
974,928,183.417187240638,16695
974,970,299.455277547234,7
974,971,226.843819386808,3454
974,972,143.04,60563
974,973,71.52,346179
974,975,68.7219096934042,104890
974,976,150.091458160425,5709
975,1023,114.629247453545,1040
975,832,317.696230723954,8
975,879,220.01849490709,40081
975,880,234.178611225208,36856
975,881,267.682193966925,23
975,926,77.669247453545,130
975,927,114.629247453545,230245
975,928,130.386634602974,393095
975,929,147.293367853829,1427
975,971,295.565729080213,10
975,972,211.761909693404,5268
975,973,140.241909693404,84589
975,974,68.7219096934042,169411
975,976,81.3695484670211,66820
976,1023,111.533367853829,53933
976,1024,60.8254581811537,18334
976,1025,246.726912123916,357
976,1026,288.446912123916,7
976,879,265.860875408344,549
976,880,268.567516633202,406
976,926,151.113408885905,14
976,927,166.095499135117,67917
976,928,157.210690634874,119446
976,929,157.976931398788,125
976,972,293.131458160425,56
976,973,221.611458160425,7438
976,974,150.091458160425,56833
976,975,81.3695484670211,527215
976,977,63.1257290802126,15116
976,978,122.725729080213,12
977,1023,155.687638773617,10914
977,1024,86.9657290802126,71717
977,1025,253.700750785596,148440
977,1026,295.420750785596,15527
977,927,223.60070561397,1430
977,928,214.715897113728,1033
977,973,284.737187240638,14
977,974,213.217187240638,1428
977,975,144.495277547234,81386
977,976,63.1257290802126,263314
977,978,59.6,20852
978,1023,215.287638773617,1266
978,1024,146.565729080213,30946
978,1025,311.42724325181,355689
978,1026,353.14724325181,90648
978,927,282.145303443988,30
978,928,272.442389579941,8
978,974,272.817187240638,16
978,975,204.095277547234,7331
978,976,122.725729080213,55794
978,977,59.6,274642
982,1030,105.389247453545,2073
982,1031,81.0544130565479,329
982,1032,114.331458160425,2
982,888,267.976505918788,19
982,889,312.927923047138,10
982,934,153.463871180317,12020
982,935,140.366901362483,164220
982,936,176.896423854637,40687
982,937,240.582916320851,216
982,983,62.7619096934042,575282
982,984,128.321909693404,20658
983,1030,140.117991658715,73
983,1031,75.7946237267725,427
983,1032,74.3943979993393,46
983,887,225.509247453545,7
983,888,232.306415497424,779
983,889,265.154073624025,5538
983,890,303.196565991398,516
983,891,358.803922948297,3
983,934,146.916600270894,66
983,935,112.754623726772,65239
983,936,129.122574431524,428092
983,937,177.821006627446,45165
983,938,250.068645401063,1
983,982,62.7619096934042,2536
983,984,65.56,371842
983,985,134.645729080213,701
984,1031,108.395800148593,72
984,1032,71.8208754083443,57
984,842,355.829527587516,500
984,843,390.190155589335,263
984,888,216.269247453545,1425
984,889,232.306415497424,99736
984,890,258.245148863048,78689
984,891,310.105490752374,5539
984,935,124.224438953302,101
984,936,103.514623726772,395724
984,937,129.122574431524,355933
984,938,197.623198137568,503
984,983,65.56,5679
984,985,69.0857290802126,9464
985,842,304.828617768979,3338
985,843,333.137366269924,10758
985,844,369.463381306404,226
985,888,190.423871180317,461
985,889,189.486559316931,122925
985,890,201.192359543637,118712
985,891,248.513791807307,27389
985,892,302.832746604589,36
985,936,87.9633378175249,48283
985,937,76.7319355901587,683687
985,938,136.031499192501,2078
985,983,134.645729080213,6
985,984,69.0857290802126,5680
